#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.615677E+00   0.197052E+06   0.196075E+06  -0.451280E-02  -0.130451E-01   0.000000E+00   0.196899E+06   0.196899E+06   0.196899E+06  -0.465269E-02   0.102069E+06   0.102063E+06   0.315591E-02
   0.623778E+00   0.193030E+06   0.192073E+06  -0.412059E-02  -0.124490E-01   0.000000E+00   0.192880E+06   0.192880E+06   0.192880E+06  -0.455772E-02   0.999852E+05   0.999795E+05   0.305208E-02
   0.631985E+00   0.189093E+06   0.188155E+06  -0.367545E-02  -0.118804E-01   0.000000E+00   0.188946E+06   0.188946E+06   0.188946E+06  -0.446475E-02   0.979457E+05   0.979402E+05   0.294999E-02
   0.640301E+00   0.185236E+06   0.184318E+06  -0.327212E-02  -0.113378E-01   0.000000E+00   0.185093E+06   0.185093E+06   0.185093E+06  -0.437370E-02   0.959483E+05   0.959428E+05   0.285041E-02
   0.648726E+00   0.181455E+06   0.180556E+06  -0.305852E-02  -0.108198E-01   0.000000E+00   0.181314E+06   0.181314E+06   0.181314E+06  -0.428442E-02   0.939898E+05   0.939844E+05   0.275434E-02
   0.657261E+00   0.177744E+06   0.176864E+06  -0.324261E-02  -0.103250E-01   0.000000E+00   0.177606E+06   0.177606E+06   0.177606E+06  -0.419680E-02   0.920676E+05   0.920623E+05   0.266233E-02
   0.707796E+00   0.158013E+06   0.157230E+06  -0.257065E-02  -0.791492E-02   0.000000E+00   0.157890E+06   0.157890E+06   0.157890E+06  -0.373092E-02   0.818472E+05   0.818425E+05   0.219887E-02
   0.762216E+00   0.140382E+06   0.139687E+06   0.840304E-03  -0.606355E-02   0.000000E+00   0.140274E+06   0.140274E+06   0.140274E+06  -0.331464E-02   0.727150E+05   0.727109E+05   0.181382E-02
   0.820820E+00   0.124634E+06   0.124016E+06   0.584896E-03  -0.464205E-02   0.000000E+00   0.124537E+06   0.124537E+06   0.124537E+06  -0.294279E-02   0.645576E+05   0.645539E+05   0.149521E-02
   0.883930E+00   0.110579E+06   0.110031E+06   0.460426E-03  -0.355145E-02   0.000000E+00   0.110493E+06   0.110493E+06   0.110493E+06  -0.261092E-02   0.572773E+05   0.572740E+05   0.123188E-02
   0.951892E+00   0.980472E+05   0.975617E+05   0.368528E-03  -0.271538E-02   0.000000E+00   0.979713E+05   0.979713E+05   0.979713E+05  -0.231504E-02   0.507863E+05   0.507835E+05   0.101437E-02
   0.102508E+01   0.868840E+05   0.864539E+05   0.278659E-03  -0.207489E-02   0.000000E+00   0.868167E+05   0.868167E+05   0.868167E+05  -0.205146E-02   0.450041E+05   0.450015E+05   0.834842E-03
   0.110389E+01   0.769459E+05   0.765650E+05   0.211554E-03  -0.158453E-02   0.000000E+00   0.768863E+05   0.768863E+05   0.768863E+05  -0.181681E-02   0.398563E+05   0.398540E+05   0.686733E-03
   0.118877E+01   0.681061E+05   0.677690E+05   0.161865E-03  -0.120938E-02   0.000000E+00   0.680534E+05   0.680534E+05   0.680534E+05  -0.160809E-02   0.352775E+05   0.352755E+05   0.564635E-03
   0.128017E+01   0.602494E+05   0.599512E+05   0.123418E-03  -0.922545E-03   0.000000E+00   0.602027E+05   0.602027E+05   0.602027E+05  -0.142258E-02   0.312079E+05   0.312061E+05   0.464044E-03
   0.137860E+01   0.532703E+05   0.530067E+05   0.940812E-04  -0.703365E-03   0.000000E+00   0.532291E+05   0.532291E+05   0.532291E+05  -0.125779E-02   0.275929E+05   0.275913E+05   0.381212E-03
   0.148459E+01   0.470760E+05   0.468430E+05   0.717174E-04  -0.535988E-03   0.000000E+00   0.470396E+05   0.470396E+05   0.470396E+05  -0.111154E-02   0.243844E+05   0.243830E+05   0.313051E-03
   0.159874E+01   0.415812E+05   0.413754E+05   0.546481E-04  -0.408237E-03   0.000000E+00   0.415490E+05   0.415490E+05   0.415490E+05  -0.981794E-03   0.215382E+05   0.215369E+05   0.256987E-03
   0.172166E+01   0.367104E+05   0.365287E+05   0.415695E-04  -0.310788E-03   0.000000E+00   0.366819E+05   0.366819E+05   0.366819E+05  -0.866787E-03   0.190152E+05   0.190141E+05   0.210899E-03
   0.185403E+01   0.323950E+05   0.322347E+05   0.316134E-04  -0.236491E-03   0.000000E+00   0.323699E+05   0.323699E+05   0.323699E+05  -0.764895E-03   0.167799E+05   0.167790E+05   0.173031E-03
   0.199658E+01   0.285743E+05   0.284329E+05   0.241259E-04  -0.179875E-03   0.000000E+00   0.285522E+05   0.285522E+05   0.285522E+05  -0.674682E-03   0.148009E+05   0.148000E+05   0.141931E-03
   0.215009E+01   0.251932E+05   0.250685E+05   0.183234E-04  -0.136754E-03   0.000000E+00   0.251737E+05   0.251737E+05   0.251737E+05  -0.594849E-03   0.130495E+05   0.130488E+05   0.116400E-03
   0.231541E+01   0.222029E+05   0.220930E+05   0.139397E-04  -0.103926E-03   0.000000E+00   0.221857E+05   0.221857E+05   0.221857E+05  -0.524244E-03   0.115006E+05   0.115000E+05   0.954505E-04
   0.249343E+01   0.195596E+05   0.194628E+05   0.105716E-04  -0.789470E-04   0.000000E+00   0.195444E+05   0.195444E+05   0.195444E+05  -0.461831E-03   0.101315E+05   0.101309E+05   0.782662E-04
   0.268514E+01   0.172242E+05   0.171389E+05   0.799899E-05  -0.599481E-04   0.000000E+00   0.172109E+05   0.172109E+05   0.172109E+05  -0.406689E-03   0.892177E+04   0.892125E+04   0.641755E-04
   0.289159E+01   0.151619E+05   0.150868E+05   0.608539E-05  -0.455040E-04   0.000000E+00   0.151502E+05   0.151502E+05   0.151502E+05  -0.357995E-03   0.785354E+04   0.785308E+04   0.526254E-04
   0.311392E+01   0.133416E+05   0.132755E+05   0.462436E-05  -0.345274E-04   0.000000E+00   0.133312E+05   0.133312E+05   0.133312E+05  -0.315014E-03   0.691065E+04   0.691025E+04   0.431605E-04
   0.335334E+01   0.117356E+05   0.116775E+05   0.350729E-05  -0.261892E-04   0.000000E+00   0.117265E+05   0.117265E+05   0.117265E+05  -0.277095E-03   0.607879E+04   0.607843E+04   0.354063E-04
   0.361116E+01   0.103193E+05   0.102682E+05   0.267791E-05  -0.198577E-04   0.000000E+00   0.103114E+05   0.103114E+05   0.103114E+05  -0.243655E-03   0.534520E+04   0.534489E+04   0.290549E-04
   0.388881E+01   0.907096E+04   0.902603E+04   0.200308E-05  -0.150519E-04   0.000000E+00   0.906393E+04   0.906393E+04   0.906393E+04  -0.214179E-03   0.469856E+04   0.469828E+04   0.238536E-04
   0.418781E+01   0.797100E+04   0.793151E+04   0.152802E-05  -0.114054E-04   0.000000E+00   0.796482E+04   0.796482E+04   0.796482E+04  -0.188207E-03   0.412880E+04   0.412856E+04   0.195945E-04
   0.450980E+01   0.700219E+04   0.696749E+04   0.114385E-05  -0.863954E-05   0.000000E+00   0.699676E+04   0.699676E+04   0.699676E+04  -0.165332E-03   0.362698E+04   0.362676E+04   0.161073E-04
   0.485654E+01   0.614923E+04   0.611875E+04   0.861977E-06  -0.654242E-05   0.000000E+00   0.614446E+04   0.614446E+04   0.614446E+04  -0.145192E-03   0.318517E+04   0.318498E+04   0.132522E-04
   0.522994E+01   0.539857E+04   0.537180E+04   0.650208E-06  -0.495286E-05   0.000000E+00   0.539438E+04   0.539438E+04   0.539438E+04  -0.127468E-03   0.279634E+04   0.279617E+04   0.109144E-04
   0.563206E+01   0.473816E+04   0.471465E+04   0.505766E-06  -0.374841E-05   0.000000E+00   0.473448E+04   0.473448E+04   0.473448E+04  -0.111875E-03   0.245426E+04   0.245411E+04   0.900000E-05
   0.606508E+01   0.415736E+04   0.413673E+04   0.389223E-06  -0.283606E-05   0.000000E+00   0.415413E+04   0.415413E+04   0.415413E+04  -0.981613E-04   0.215342E+04   0.215329E+04   0.743201E-05
   0.653141E+01   0.364676E+04   0.362865E+04   0.293069E-06  -0.214519E-05   0.000000E+00   0.364392E+04   0.364392E+04   0.364392E+04  -0.861052E-04   0.188894E+04   0.188882E+04   0.614738E-05
   0.703359E+01   0.319801E+04   0.318212E+04   0.224571E-06  -0.162218E-05   0.000000E+00   0.319552E+04   0.319552E+04   0.319552E+04  -0.755096E-04   0.165650E+04   0.165639E+04   0.509450E-05
   0.757437E+01   0.280375E+04   0.278981E+04   0.171397E-06  -0.122636E-05   0.000000E+00   0.280157E+04   0.280157E+04   0.280157E+04  -0.662005E-04   0.145228E+04   0.145218E+04   0.423113E-05
   0.815674E+01   0.245748E+04   0.244524E+04   0.118544E-06  -0.926891E-06   0.000000E+00   0.245556E+04   0.245556E+04   0.245556E+04  -0.580245E-04   0.127292E+04   0.127283E+04   0.352272E-05
   0.878389E+01   0.215344E+04   0.214271E+04   0.916905E-07  -0.700377E-06   0.000000E+00   0.215176E+04   0.215176E+04   0.215176E+04  -0.508457E-04   0.111543E+04   0.111535E+04   0.294100E-05
   0.945925E+01   0.188656E+04   0.187715E+04   0.678905E-07  -0.529092E-06   0.000000E+00   0.188509E+04   0.188509E+04   0.188509E+04  -0.445443E-04   0.977195E+03   0.977125E+03   0.246289E-05
   0.101865E+02   0.165238E+04   0.164412E+04   0.569917E-07  -0.399604E-06   0.000000E+00   0.165108E+04   0.165108E+04   0.165108E+04  -0.390148E-04   0.855891E+03   0.855827E+03   0.206948E-05
   0.109697E+02   0.144693E+04   0.143968E+04   0.423552E-07  -0.301737E-06   0.000000E+00   0.144580E+04   0.144580E+04   0.144580E+04  -0.341639E-04   0.749473E+03   0.749416E+03   0.174536E-05
   0.118132E+02   0.126675E+04   0.126039E+04   0.311122E-07  -0.227788E-06   0.000000E+00   0.126575E+04   0.126575E+04   0.126575E+04  -0.299094E-04   0.656141E+03   0.656089E+03   0.147792E-05
   0.127214E+02   0.110876E+04   0.110318E+04   0.200629E-07  -0.171925E-06   0.000000E+00   0.110789E+04   0.110789E+04   0.110789E+04  -0.261791E-04   0.574307E+03   0.574260E+03   0.125685E-05
   0.136996E+02   0.970271E+03   0.965378E+03   0.151249E-07  -0.129735E-06   0.000000E+00   0.969505E+03   0.969505E+03   0.969505E+03  -0.229092E-04   0.502573E+03   0.502529E+03   0.107376E-05
   0.147529E+02   0.848905E+03   0.844611E+03   0.120329E-07  -0.978775E-07   0.000000E+00   0.848233E+03   0.848233E+03   0.848233E+03  -0.200436E-04   0.439708E+03   0.439668E+03   0.921764E-06
   0.158872E+02   0.742570E+03   0.738800E+03   0.846561E-08  -0.738282E-07   0.000000E+00   0.741980E+03   0.741980E+03   0.741980E+03  -0.175328E-04   0.384629E+03   0.384591E+03   0.795262E-06
   0.171087E+02   0.649426E+03   0.646116E+03   0.700661E-08  -0.556770E-07   0.000000E+00   0.648908E+03   0.648908E+03   0.648908E+03  -0.153336E-04   0.336383E+03   0.336347E+03   0.689671E-06
   0.184241E+02   0.567857E+03   0.564948E+03   0.685011E-08  -0.419803E-07   0.000000E+00   0.567401E+03   0.567401E+03   0.567401E+03  -0.134076E-04   0.294131E+03   0.294098E+03   0.601251E-06
   0.198407E+02   0.496438E+03   0.493881E+03   0.291554E-08  -0.316471E-07   0.000000E+00   0.496038E+03   0.496038E+03   0.496038E+03  -0.117213E-04   0.257138E+03   0.257106E+03   0.526946E-06
   0.213661E+02   0.433921E+03   0.431671E+03   0.209540E-08  -0.238529E-07   0.000000E+00   0.433569E+03   0.433569E+03   0.433569E+03  -0.102452E-04   0.224755E+03   0.224725E+03   0.464261E-06
   0.230089E+02   0.379208E+03   0.377227E+03   0.166817E-08  -0.179751E-07   0.000000E+00   0.378898E+03   0.378898E+03   0.378898E+03  -0.895328E-05   0.196415E+03   0.196386E+03   0.411156E-06
   0.247780E+02   0.331334E+03   0.329589E+03   0.273650E-08  -0.135432E-07   0.000000E+00   0.331061E+03   0.331061E+03   0.331061E+03  -0.782291E-05   0.171617E+03   0.171590E+03   0.365965E-06
   0.266831E+02   0.289454E+03   0.287914E+03   0.168865E-08  -0.102023E-07   0.000000E+00   0.289213E+03   0.289213E+03   0.289213E+03  -0.683404E-05   0.149924E+03   0.149898E+03   0.327324E-06
   0.287347E+02   0.252823E+03   0.251462E+03   0.108665E-08  -0.768418E-08   0.000000E+00   0.252610E+03   0.252610E+03   0.252610E+03  -0.596912E-05   0.130950E+03   0.130924E+03   0.294117E-06
   0.309440E+02   0.220790E+03   0.219586E+03   0.289026E-09  -0.578661E-08   0.000000E+00   0.220601E+03   0.220601E+03   0.220601E+03  -0.521276E-05   0.114357E+03   0.114332E+03   0.265431E-06
   0.333231E+02   0.192782E+03   0.191716E+03   0.433573E-09  -0.435690E-08   0.000000E+00   0.192616E+03   0.192616E+03   0.192616E+03  -0.455147E-05   0.998498E+02   0.998258E+02   0.240517E-06
   0.358853E+02   0.168300E+03   0.167353E+03   0.541248E-09  -0.327988E-08   0.000000E+00   0.168151E+03   0.168151E+03   0.168151E+03  -0.397338E-05   0.871681E+02   0.871446E+02   0.218760E-06
   0.386443E+02   0.146901E+03   0.146059E+03  -0.449529E-10  -0.246869E-08   0.000000E+00   0.146770E+03   0.146770E+03   0.146770E+03  -0.346814E-05   0.760843E+02   0.760611E+02   0.199657E-06
   0.416156E+02   0.128203E+03   0.127451E+03   0.538801E-09  -0.185782E-08   0.000000E+00   0.128085E+03   0.128085E+03   0.128085E+03  -0.302662E-05   0.663985E+02   0.663757E+02   0.182792E-06
   0.448153E+02   0.111865E+03   0.111193E+03   0.436329E-09  -0.139788E-08   0.000000E+00   0.111760E+03   0.111760E+03   0.111760E+03  -0.264086E-05   0.579360E+02   0.579134E+02   0.167822E-06
   0.482609E+02   0.975932E+02   0.969905E+02  -0.257754E-10  -0.105163E-08   0.000000E+00   0.974989E+02   0.974989E+02   0.974989E+02  -0.230388E-05   0.505434E+02   0.505210E+02   0.154465E-06
   0.519716E+02   0.851277E+02   0.845853E+02  -0.946183E-10  -0.791017E-09   0.000000E+00   0.850429E+02   0.850429E+02   0.850429E+02  -0.200955E-05   0.440864E+02   0.440642E+02   0.142488E-06
   0.559675E+02   0.742417E+02   0.737518E+02   0.245162E-09  -0.594888E-09   0.000000E+00   0.741651E+02   0.741651E+02   0.741651E+02  -0.175251E-05   0.384476E+02   0.384255E+02   0.131696E-06
   0.602706E+02   0.647365E+02   0.642922E+02  -0.550541E-10  -0.447312E-09   0.000000E+00   0.646670E+02   0.646670E+02   0.646670E+02  -0.152807E-05   0.335240E+02   0.335020E+02   0.121929E-06
   0.649046E+02   0.564381E+02   0.560336E+02   0.518136E-11  -0.336287E-09   0.000000E+00   0.563748E+02   0.563748E+02   0.563748E+02  -0.133213E-05   0.292256E+02   0.292036E+02   0.113051E-06
   0.698949E+02   0.491945E+02   0.488244E+02  -0.742042E-11  -0.252774E-09   0.000000E+00   0.491366E+02   0.491366E+02   0.491366E+02  -0.116109E-05   0.254734E+02   0.254514E+02   0.104949E-06
   0.752689E+02   0.428723E+02   0.425323E+02   0.765177E-10  -0.189966E-09   0.000000E+00   0.428191E+02   0.428191E+02   0.428191E+02  -0.101181E-05   0.221986E+02   0.221766E+02   0.975294E-07
   0.810561E+02   0.373552E+02   0.370413E+02  -0.753827E-10  -0.142736E-09   0.000000E+00   0.373061E+02   0.373061E+02   0.373061E+02  -0.881535E-06   0.193408E+02   0.193187E+02   0.907110E-07
   0.872882E+02   0.325413E+02   0.322500E+02   0.387059E-10  -0.107228E-09   0.000000E+00   0.324957E+02   0.324957E+02   0.324957E+02  -0.767867E-06   0.168472E+02   0.168251E+02   0.844258E-07
   0.939995E+02   0.283415E+02   0.280699E+02   0.840796E-10  -0.805358E-10   0.000000E+00   0.282990E+02   0.282990E+02   0.282990E+02  -0.668699E-06   0.146717E+02   0.146495E+02   0.786160E-07
   0.101227E+03   0.246780E+02   0.244234E+02  -0.546612E-10  -0.604748E-10   0.000000E+00   0.246381E+02   0.246381E+02   0.246381E+02  -0.582194E-06   0.127740E+02   0.127518E+02   0.732317E-07
